index,totalAssertions,validAssertions,passedAssertions,totalAssertionsforQLTY,measuredPROD,referencePROD, measuredUS, referenceUS, measuredQLTY, referenceQLTY
7060,48,24,7,8, 14.58, 50.00,3,7, 87.50,100.00
7061,48,27,7,8, 14.58, 56.25,3,8, 87.50,100.00
7062,48,26,9,10, 18.75, 54.17,4,8, 90.00,100.00
7063,48,29,9,10, 18.75, 60.42,4,9, 90.00,100.00
7064,48,25,7,8, 14.58, 52.08,3,7, 87.50,100.00
7065,48,28,7,8, 14.58, 58.33,3,8, 87.50,100.00
7066,48,27,9,10, 18.75, 56.25,4,8, 90.00,100.00
7067,48,30,9,10, 18.75, 62.50,4,9, 90.00,100.00
7068,48,27,7,8, 14.58, 56.25,3,8, 87.50,100.00
7069,48,30,7,8, 14.58, 62.50,3,9, 87.50,100.00
7070,48,29,26,41, 54.17, 60.42,11,9, 63.41,100.00
7071,48,32,31,43, 64.58, 66.67,12,10, 72.09,100.00
7072,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
7073,48,26,7,8, 14.58, 54.17,3,7, 87.50,100.00
7074,48,25,9,10, 18.75, 52.08,4,7, 90.00,100.00
7075,48,28,9,10, 18.75, 58.33,4,8, 90.00,100.00
7076,48,25,7,8, 14.58, 52.08,3,7, 87.50,100.00
7077,48,28,7,8, 14.58, 58.33,3,8, 87.50,100.00
7078,48,27,9,10, 18.75, 56.25,4,8, 90.00,100.00
7079,48,30,9,10, 18.75, 62.50,4,9, 90.00,100.00
7080,48,26,7,8, 14.58, 54.17,3,7, 87.50,100.00
7081,48,29,7,8, 14.58, 60.42,3,8, 87.50,100.00
7082,48,28,9,10, 18.75, 58.33,4,8, 90.00,100.00
7083,48,31,9,10, 18.75, 64.58,4,9, 90.00,100.00
7084,48,28,7,8, 14.58, 58.33,3,8, 87.50,100.00
7085,48,31,7,8, 14.58, 64.58,3,9, 87.50,100.00
7086,48,30,18,28, 37.50, 62.50,9,9, 64.29,100.00
7087,48,33,28,35, 58.33, 68.75,11,10, 80.00,100.00
7088,48,28,7,8, 14.58, 58.33,3,7, 87.50,100.00
7089,48,31,7,8, 14.58, 64.58,3,8, 87.50,100.00
7090,48,30,9,10, 18.75, 62.50,4,8, 90.00,100.00
7091,48,33,9,10, 18.75, 68.75,4,9, 90.00,100.00
7092,48,30,7,8, 14.58, 62.50,3,8, 87.50,100.00
7093,48,33,7,8, 14.58, 68.75,3,9, 87.50,100.00
7094,48,32,9,10, 18.75, 66.67,4,9, 90.00,100.00
7095,48,35,9,10, 18.75, 72.92,4,10, 90.00,100.00
7096,48,31,7,8, 14.58, 64.58,3,8, 87.50,100.00
7097,48,34,7,8, 14.58, 70.83,3,9, 87.50,100.00
7098,48,33,9,10, 18.75, 68.75,4,9, 90.00,100.00
7099,48,36,9,10, 18.75, 75.00,4,10, 90.00,100.00
7100,48,33,7,8, 14.58, 68.75,3,9, 87.50,100.00
7101,48,36,7,8, 14.58, 75.00,3,10, 87.50,100.00
7102,48,35,28,41, 58.33, 72.92,11,10, 68.29,100.00
7103,48,38,48,48,100.00, 79.17,13,11,100.00,100.00
7104,48,25,7,8, 14.58, 52.08,3,6, 87.50,100.00
7105,48,28,7,8, 14.58, 58.33,3,7, 87.50,100.00
7106,48,27,9,10, 18.75, 56.25,4,7, 90.00,100.00
7107,48,30,9,10, 18.75, 62.50,4,8, 90.00,100.00
7108,48,27,7,8, 14.58, 56.25,3,7, 87.50,100.00
7109,48,30,7,8, 14.58, 62.50,3,8, 87.50,100.00
7110,48,29,9,10, 18.75, 60.42,4,8, 90.00,100.00
7111,48,32,9,10, 18.75, 66.67,4,9, 90.00,100.00
7112,48,28,7,8, 14.58, 58.33,3,7, 87.50,100.00
7113,48,31,7,8, 14.58, 64.58,3,8, 87.50,100.00
7114,48,30,9,10, 18.75, 62.50,4,8, 90.00,100.00
7115,48,33,9,10, 18.75, 68.75,4,9, 90.00,100.00
7116,48,30,7,8, 14.58, 62.50,3,8, 87.50,100.00
7117,48,33,7,8, 14.58, 68.75,3,9, 87.50,100.00
7118,48,32,16,28, 33.33, 66.67,9,9, 57.14,100.00
7119,48,35,16,28, 33.33, 72.92,9,10, 57.14,100.00
7120,48,30,7,8, 14.58, 62.50,3,7, 87.50,100.00
7121,48,33,7,8, 14.58, 68.75,3,8, 87.50,100.00
7122,48,32,9,10, 18.75, 66.67,4,8, 90.00,100.00
7123,48,35,9,10, 18.75, 72.92,4,9, 90.00,100.00
7124,48,32,7,8, 14.58, 66.67,3,8, 87.50,100.00
7125,48,35,7,8, 14.58, 72.92,3,9, 87.50,100.00
7126,48,34,9,10, 18.75, 70.83,4,9, 90.00,100.00
7127,48,37,9,10, 18.75, 77.08,4,10, 90.00,100.00
7128,48,33,7,8, 14.58, 68.75,3,8, 87.50,100.00
7129,48,36,7,8, 14.58, 75.00,3,9, 87.50,100.00
7130,48,35,9,10, 18.75, 72.92,4,9, 90.00,100.00
7131,48,38,9,10, 18.75, 79.17,4,10, 90.00,100.00
7132,48,35,7,8, 14.58, 72.92,3,9, 87.50,100.00
7133,48,38,7,8, 14.58, 79.17,3,10, 87.50,100.00
7134,48,37,26,41, 54.17, 77.08,11,10, 63.41,100.00
7135,48,40,31,43, 64.58, 83.33,12,11, 72.09,100.00
7136,48,31,7,8, 14.58, 64.58,3,7, 87.50,100.00
7137,48,34,7,8, 14.58, 70.83,3,8, 87.50,100.00
7138,48,33,9,10, 18.75, 68.75,4,8, 90.00,100.00
7139,48,36,9,10, 18.75, 75.00,4,9, 90.00,100.00
7140,48,33,7,8, 14.58, 68.75,3,8, 87.50,100.00
7141,48,36,7,8, 14.58, 75.00,3,9, 87.50,100.00
7142,48,35,9,10, 18.75, 72.92,4,9, 90.00,100.00
7143,48,38,9,10, 18.75, 79.17,4,10, 90.00,100.00
7144,48,34,7,8, 14.58, 70.83,3,8, 87.50,100.00
7145,48,37,7,8, 14.58, 77.08,3,9, 87.50,100.00
7146,48,36,9,10, 18.75, 75.00,4,9, 90.00,100.00
7147,48,39,9,10, 18.75, 81.25,4,10, 90.00,100.00
7148,48,36,7,8, 14.58, 75.00,3,9, 87.50,100.00
7149,48,39,7,8, 14.58, 81.25,3,10, 87.50,100.00
7150,48,38,18,28, 37.50, 79.17,9,10, 64.29,100.00
7151,48,41,28,35, 58.33, 85.42,11,11, 80.00,100.00
7152,48,36,7,8, 14.58, 75.00,3,8, 87.50,100.00
7153,48,39,7,8, 14.58, 81.25,3,9, 87.50,100.00
7154,48,38,9,10, 18.75, 79.17,4,9, 90.00,100.00
7155,48,41,9,10, 18.75, 85.42,4,10, 90.00,100.00
7156,48,38,7,8, 14.58, 79.17,3,9, 87.50,100.00
7157,48,41,7,8, 14.58, 85.42,3,10, 87.50,100.00
7158,48,40,9,10, 18.75, 83.33,4,10, 90.00,100.00
7159,48,43,9,10, 18.75, 89.58,4,11, 90.00,100.00
7160,48,39,7,8, 14.58, 81.25,3,9, 87.50,100.00
7161,48,42,7,8, 14.58, 87.50,3,10, 87.50,100.00
7162,48,41,9,10, 18.75, 85.42,4,10, 90.00,100.00
7163,48,44,9,10, 18.75, 91.67,4,11, 90.00,100.00
7164,48,41,7,8, 14.58, 85.42,3,10, 87.50,100.00
7165,48,44,7,8, 14.58, 91.67,3,11, 87.50,100.00
7166,48,43,28,41, 58.33, 89.58,11,11, 68.29,100.00
7167,48,46,48,48,100.00, 95.83,13,12,100.00,100.00
7168,48,7,7,8, 14.58, 14.58,3,3, 87.50,100.00
7169,48,10,7,8, 14.58, 20.83,3,4, 87.50,100.00
7170,48,9,9,10, 18.75, 18.75,4,4, 90.00,100.00
7171,48,12,9,10, 18.75, 25.00,4,5, 90.00,100.00
7172,48,9,7,8, 14.58, 18.75,3,4, 87.50,100.00
7173,48,12,7,8, 14.58, 25.00,3,5, 87.50,100.00
7174,48,11,9,10, 18.75, 22.92,4,5, 90.00,100.00
7175,48,14,9,10, 18.75, 29.17,4,6, 90.00,100.00
7176,48,10,7,8, 14.58, 20.83,3,4, 87.50,100.00
7177,48,13,7,8, 14.58, 27.08,3,5, 87.50,100.00
7178,48,12,9,10, 18.75, 25.00,4,5, 90.00,100.00
7179,48,15,9,10, 18.75, 31.25,4,6, 90.00,100.00
7180,48,12,7,8, 14.58, 25.00,3,5, 87.50,100.00
7181,48,15,7,8, 14.58, 31.25,3,6, 87.50,100.00
7182,48,14,16,28, 33.33, 29.17,9,6, 57.14,100.00
7183,48,17,16,28, 33.33, 35.42,9,7, 57.14,100.00
7184,48,12,7,8, 14.58, 25.00,3,4, 87.50,100.00
7185,48,15,7,8, 14.58, 31.25,3,5, 87.50,100.00
7186,48,14,9,10, 18.75, 29.17,4,5, 90.00,100.00
7187,48,17,9,10, 18.75, 35.42,4,6, 90.00,100.00
7188,48,14,7,8, 14.58, 29.17,3,5, 87.50,100.00
7189,48,17,7,8, 14.58, 35.42,3,6, 87.50,100.00
7190,48,16,9,10, 18.75, 33.33,4,6, 90.00,100.00
7191,48,19,9,10, 18.75, 39.58,4,7, 90.00,100.00
7192,48,15,7,8, 14.58, 31.25,3,5, 87.50,100.00
7193,48,18,7,8, 14.58, 37.50,3,6, 87.50,100.00
7194,48,17,9,10, 18.75, 35.42,4,6, 90.00,100.00
7195,48,20,9,10, 18.75, 41.67,4,7, 90.00,100.00
7196,48,17,7,8, 14.58, 35.42,3,6, 87.50,100.00
7197,48,20,7,8, 14.58, 41.67,3,7, 87.50,100.00
7198,48,19,26,41, 54.17, 39.58,11,7, 63.41,100.00
7199,48,22,26,41, 54.17, 45.83,11,8, 63.41,100.00
7200,48,13,7,8, 14.58, 27.08,3,4, 87.50,100.00
7201,48,16,7,8, 14.58, 33.33,3,5, 87.50,100.00
7202,48,15,9,10, 18.75, 31.25,4,5, 90.00,100.00
7203,48,18,9,10, 18.75, 37.50,4,6, 90.00,100.00
7204,48,15,7,8, 14.58, 31.25,3,5, 87.50,100.00
7205,48,18,7,8, 14.58, 37.50,3,6, 87.50,100.00
7206,48,17,9,10, 18.75, 35.42,4,6, 90.00,100.00
7207,48,20,9,10, 18.75, 41.67,4,7, 90.00,100.00
7208,48,16,7,8, 14.58, 33.33,3,5, 87.50,100.00
7209,48,19,7,8, 14.58, 39.58,3,6, 87.50,100.00
7210,48,18,9,10, 18.75, 37.50,4,6, 90.00,100.00
7211,48,21,9,10, 18.75, 43.75,4,7, 90.00,100.00
7212,48,18,7,8, 14.58, 37.50,3,6, 87.50,100.00
7213,48,21,7,8, 14.58, 43.75,3,7, 87.50,100.00
7214,48,20,16,28, 33.33, 41.67,9,7, 57.14,100.00
7215,48,23,25,33, 52.08, 47.92,10,8, 75.76,100.00
7216,48,18,7,8, 14.58, 37.50,3,5, 87.50,100.00
7217,48,21,7,8, 14.58, 43.75,3,6, 87.50,100.00
7218,48,20,9,10, 18.75, 41.67,4,6, 90.00,100.00
7219,48,23,9,10, 18.75, 47.92,4,7, 90.00,100.00
7220,48,20,7,8, 14.58, 41.67,3,6, 87.50,100.00
7221,48,23,7,8, 14.58, 47.92,3,7, 87.50,100.00
7222,48,22,9,10, 18.75, 45.83,4,7, 90.00,100.00
7223,48,25,9,10, 18.75, 52.08,4,8, 90.00,100.00
7224,48,21,7,8, 14.58, 43.75,3,6, 87.50,100.00
7225,48,24,7,8, 14.58, 50.00,3,7, 87.50,100.00
7226,48,23,9,10, 18.75, 47.92,4,7, 90.00,100.00
7227,48,26,9,10, 18.75, 54.17,4,8, 90.00,100.00
7228,48,23,7,8, 14.58, 47.92,3,7, 87.50,100.00
7229,48,26,7,8, 14.58, 54.17,3,8, 87.50,100.00
7230,48,25,26,41, 54.17, 52.08,11,8, 63.41,100.00
7231,48,28,38,46, 79.17, 58.33,12,9, 82.61,100.00
7232,48,15,7,8, 14.58, 31.25,3,4, 87.50,100.00
7233,48,18,7,8, 14.58, 37.50,3,5, 87.50,100.00
7234,48,17,9,10, 18.75, 35.42,4,5, 90.00,100.00
7235,48,20,9,10, 18.75, 41.67,4,6, 90.00,100.00
7236,48,17,7,8, 14.58, 35.42,3,5, 87.50,100.00
7237,48,20,7,8, 14.58, 41.67,3,6, 87.50,100.00
7238,48,19,9,10, 18.75, 39.58,4,6, 90.00,100.00
7239,48,22,9,10, 18.75, 45.83,4,7, 90.00,100.00
7240,48,18,7,8, 14.58, 37.50,3,5, 87.50,100.00
7241,48,21,7,8, 14.58, 43.75,3,6, 87.50,100.00
7242,48,20,9,10, 18.75, 41.67,4,6, 90.00,100.00
7243,48,23,9,10, 18.75, 47.92,4,7, 90.00,100.00
7244,48,20,7,8, 14.58, 41.67,3,6, 87.50,100.00
7245,48,23,7,8, 14.58, 47.92,3,7, 87.50,100.00
7246,48,22,16,28, 33.33, 45.83,9,7, 57.14,100.00
7247,48,25,16,28, 33.33, 52.08,9,8, 57.14,100.00
7248,48,20,7,8, 14.58, 41.67,3,5, 87.50,100.00
7249,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
7250,48,22,9,10, 18.75, 45.83,4,6, 90.00,100.00
7251,48,25,9,10, 18.75, 52.08,4,7, 90.00,100.00
7252,48,22,7,8, 14.58, 45.83,3,6, 87.50,100.00
7253,48,25,7,8, 14.58, 52.08,3,7, 87.50,100.00
7254,48,24,9,10, 18.75, 50.00,4,7, 90.00,100.00
7255,48,27,9,10, 18.75, 56.25,4,8, 90.00,100.00
7256,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
7257,48,26,7,8, 14.58, 54.17,3,7, 87.50,100.00
7258,48,25,9,10, 18.75, 52.08,4,7, 90.00,100.00
7259,48,28,9,10, 18.75, 58.33,4,8, 90.00,100.00
7260,48,25,7,8, 14.58, 52.08,3,7, 87.50,100.00
7261,48,28,7,8, 14.58, 58.33,3,8, 87.50,100.00
7262,48,27,26,41, 54.17, 56.25,11,8, 63.41,100.00
7263,48,30,26,41, 54.17, 62.50,11,9, 63.41,100.00
7264,48,21,7,8, 14.58, 43.75,3,5, 87.50,100.00
7265,48,24,7,8, 14.58, 50.00,3,6, 87.50,100.00
7266,48,23,9,10, 18.75, 47.92,4,6, 90.00,100.00
7267,48,26,9,10, 18.75, 54.17,4,7, 90.00,100.00
7268,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
7269,48,26,7,8, 14.58, 54.17,3,7, 87.50,100.00
7270,48,25,9,10, 18.75, 52.08,4,7, 90.00,100.00
7271,48,28,9,10, 18.75, 58.33,4,8, 90.00,100.00
7272,48,24,7,8, 14.58, 50.00,3,6, 87.50,100.00
7273,48,27,7,8, 14.58, 56.25,3,7, 87.50,100.00
7274,48,26,9,10, 18.75, 54.17,4,7, 90.00,100.00
7275,48,29,9,10, 18.75, 60.42,4,8, 90.00,100.00
7276,48,26,7,8, 14.58, 54.17,3,7, 87.50,100.00
7277,48,29,7,8, 14.58, 60.42,3,8, 87.50,100.00
7278,48,28,16,28, 33.33, 58.33,9,8, 57.14,100.00
7279,48,31,25,33, 52.08, 64.58,10,9, 75.76,100.00
7280,48,26,7,8, 14.58, 54.17,3,6, 87.50,100.00
7281,48,29,7,8, 14.58, 60.42,3,7, 87.50,100.00
7282,48,28,9,10, 18.75, 58.33,4,7, 90.00,100.00
7283,48,31,9,10, 18.75, 64.58,4,8, 90.00,100.00
7284,48,28,7,8, 14.58, 58.33,3,7, 87.50,100.00
7285,48,31,7,8, 14.58, 64.58,3,8, 87.50,100.00
7286,48,30,9,10, 18.75, 62.50,4,8, 90.00,100.00
7287,48,33,9,10, 18.75, 68.75,4,9, 90.00,100.00
7288,48,29,7,8, 14.58, 60.42,3,7, 87.50,100.00
7289,48,32,7,8, 14.58, 66.67,3,8, 87.50,100.00
7290,48,31,9,10, 18.75, 64.58,4,8, 90.00,100.00
7291,48,34,9,10, 18.75, 70.83,4,9, 90.00,100.00
7292,48,31,7,8, 14.58, 64.58,3,8, 87.50,100.00
7293,48,34,7,8, 14.58, 70.83,3,9, 87.50,100.00
7294,48,33,26,41, 54.17, 68.75,11,9, 63.41,100.00
7295,48,36,38,46, 79.17, 75.00,12,10, 82.61,100.00
7296,48,12,7,8, 14.58, 25.00,3,4, 87.50,100.00
7297,48,15,7,8, 14.58, 31.25,3,5, 87.50,100.00
7298,48,14,9,10, 18.75, 29.17,4,5, 90.00,100.00
7299,48,17,9,10, 18.75, 35.42,4,6, 90.00,100.00
7300,48,14,7,8, 14.58, 29.17,3,5, 87.50,100.00
7301,48,17,7,8, 14.58, 35.42,3,6, 87.50,100.00
7302,48,16,9,10, 18.75, 33.33,4,6, 90.00,100.00
7303,48,19,9,10, 18.75, 39.58,4,7, 90.00,100.00
7304,48,15,7,8, 14.58, 31.25,3,5, 87.50,100.00
7305,48,18,7,8, 14.58, 37.50,3,6, 87.50,100.00
7306,48,17,9,10, 18.75, 35.42,4,6, 90.00,100.00
7307,48,20,9,10, 18.75, 41.67,4,7, 90.00,100.00
7308,48,17,7,8, 14.58, 35.42,3,6, 87.50,100.00
7309,48,20,7,8, 14.58, 41.67,3,7, 87.50,100.00
7310,48,19,16,28, 33.33, 39.58,9,7, 57.14,100.00
7311,48,22,16,28, 33.33, 45.83,9,8, 57.14,100.00
7312,48,17,7,8, 14.58, 35.42,3,5, 87.50,100.00
7313,48,20,7,8, 14.58, 41.67,3,6, 87.50,100.00
7314,48,19,9,10, 18.75, 39.58,4,6, 90.00,100.00
7315,48,22,9,10, 18.75, 45.83,4,7, 90.00,100.00
7316,48,19,7,8, 14.58, 39.58,3,6, 87.50,100.00
7317,48,22,7,8, 14.58, 45.83,3,7, 87.50,100.00
7318,48,21,9,10, 18.75, 43.75,4,7, 90.00,100.00
7319,48,24,9,10, 18.75, 50.00,4,8, 90.00,100.00
7320,48,20,7,8, 14.58, 41.67,3,6, 87.50,100.00
7321,48,23,7,8, 14.58, 47.92,3,7, 87.50,100.00
7322,48,22,9,10, 18.75, 45.83,4,7, 90.00,100.00
7323,48,25,9,10, 18.75, 52.08,4,8, 90.00,100.00
7324,48,22,7,8, 14.58, 45.83,3,7, 87.50,100.00
7325,48,25,7,8, 14.58, 52.08,3,8, 87.50,100.00
7326,48,24,26,41, 54.17, 50.00,11,8, 63.41,100.00
7327,48,27,31,43, 64.58, 56.25,12,9, 72.09,100.00
7328,48,18,7,8, 14.58, 37.50,3,5, 87.50,100.00
7329,48,21,7,8, 14.58, 43.75,3,6, 87.50,100.00
7330,48,20,9,10, 18.75, 41.67,4,6, 90.00,100.00
7331,48,23,9,10, 18.75, 47.92,4,7, 90.00,100.00
7332,48,20,7,8, 14.58, 41.67,3,6, 87.50,100.00
7333,48,23,7,8, 14.58, 47.92,3,7, 87.50,100.00
7334,48,22,9,10, 18.75, 45.83,4,7, 90.00,100.00
7335,48,25,9,10, 18.75, 52.08,4,8, 90.00,100.00
7336,48,21,7,8, 14.58, 43.75,3,6, 87.50,100.00
7337,48,24,7,8, 14.58, 50.00,3,7, 87.50,100.00
7338,48,23,9,10, 18.75, 47.92,4,7, 90.00,100.00
7339,48,26,9,10, 18.75, 54.17,4,8, 90.00,100.00
7340,48,23,7,8, 14.58, 47.92,3,7, 87.50,100.00
7341,48,26,7,8, 14.58, 54.17,3,8, 87.50,100.00
7342,48,25,16,28, 33.33, 52.08,9,8, 57.14,100.00
7343,48,28,25,33, 52.08, 58.33,10,9, 75.76,100.00
7344,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
7345,48,26,7,8, 14.58, 54.17,3,7, 87.50,100.00
7346,48,25,9,10, 18.75, 52.08,4,7, 90.00,100.00
7347,48,28,9,10, 18.75, 58.33,4,8, 90.00,100.00
7348,48,25,7,8, 14.58, 52.08,3,7, 87.50,100.00
7349,48,28,7,8, 14.58, 58.33,3,8, 87.50,100.00
7350,48,27,9,10, 18.75, 56.25,4,8, 90.00,100.00
7351,48,30,9,10, 18.75, 62.50,4,9, 90.00,100.00
7352,48,26,7,8, 14.58, 54.17,3,7, 87.50,100.00
7353,48,29,7,8, 14.58, 60.42,3,8, 87.50,100.00
7354,48,28,9,10, 18.75, 58.33,4,8, 90.00,100.00
7355,48,31,9,10, 18.75, 64.58,4,9, 90.00,100.00
7356,48,28,7,8, 14.58, 58.33,3,8, 87.50,100.00
7357,48,31,7,8, 14.58, 64.58,3,9, 87.50,100.00
7358,48,30,26,41, 54.17, 62.50,11,9, 63.41,100.00
7359,48,33,45,48, 93.75, 68.75,13,10, 93.75,100.00
7360,48,20,7,8, 14.58, 41.67,3,5, 87.50,100.00
7361,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
7362,48,22,9,10, 18.75, 45.83,4,6, 90.00,100.00
7363,48,25,9,10, 18.75, 52.08,4,7, 90.00,100.00
7364,48,22,7,8, 14.58, 45.83,3,6, 87.50,100.00
7365,48,25,7,8, 14.58, 52.08,3,7, 87.50,100.00
7366,48,24,9,10, 18.75, 50.00,4,7, 90.00,100.00
7367,48,27,9,10, 18.75, 56.25,4,8, 90.00,100.00
7368,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
7369,48,26,7,8, 14.58, 54.17,3,7, 87.50,100.00
7370,48,25,9,10, 18.75, 52.08,4,7, 90.00,100.00
7371,48,28,9,10, 18.75, 58.33,4,8, 90.00,100.00
7372,48,25,7,8, 14.58, 52.08,3,7, 87.50,100.00
7373,48,28,7,8, 14.58, 58.33,3,8, 87.50,100.00
7374,48,27,16,28, 33.33, 56.25,9,8, 57.14,100.00
7375,48,30,16,28, 33.33, 62.50,9,9, 57.14,100.00
7376,48,25,7,8, 14.58, 52.08,3,6, 87.50,100.00
7377,48,28,7,8, 14.58, 58.33,3,7, 87.50,100.00
7378,48,27,9,10, 18.75, 56.25,4,7, 90.00,100.00
7379,48,30,9,10, 18.75, 62.50,4,8, 90.00,100.00
7380,48,27,7,8, 14.58, 56.25,3,7, 87.50,100.00
7381,48,30,7,8, 14.58, 62.50,3,8, 87.50,100.00
7382,48,29,9,10, 18.75, 60.42,4,8, 90.00,100.00
7383,48,32,9,10, 18.75, 66.67,4,9, 90.00,100.00
7384,48,28,7,8, 14.58, 58.33,3,7, 87.50,100.00
7385,48,31,7,8, 14.58, 64.58,3,8, 87.50,100.00
7386,48,30,9,10, 18.75, 62.50,4,8, 90.00,100.00
7387,48,33,9,10, 18.75, 68.75,4,9, 90.00,100.00
7388,48,30,7,8, 14.58, 62.50,3,8, 87.50,100.00
7389,48,33,7,8, 14.58, 68.75,3,9, 87.50,100.00
7390,48,32,26,41, 54.17, 66.67,11,9, 63.41,100.00
7391,48,35,31,43, 64.58, 72.92,12,10, 72.09,100.00
7392,48,26,7,8, 14.58, 54.17,3,6, 87.50,100.00
7393,48,29,7,8, 14.58, 60.42,3,7, 87.50,100.00
7394,48,28,9,10, 18.75, 58.33,4,7, 90.00,100.00
7395,48,31,9,10, 18.75, 64.58,4,8, 90.00,100.00
7396,48,28,7,8, 14.58, 58.33,3,7, 87.50,100.00
7397,48,31,7,8, 14.58, 64.58,3,8, 87.50,100.00
7398,48,30,9,10, 18.75, 62.50,4,8, 90.00,100.00
7399,48,33,9,10, 18.75, 68.75,4,9, 90.00,100.00
7400,48,29,7,8, 14.58, 60.42,3,7, 87.50,100.00
7401,48,32,7,8, 14.58, 66.67,3,8, 87.50,100.00
7402,48,31,9,10, 18.75, 64.58,4,8, 90.00,100.00
7403,48,34,9,10, 18.75, 70.83,4,9, 90.00,100.00
7404,48,31,7,8, 14.58, 64.58,3,8, 87.50,100.00
7405,48,34,7,8, 14.58, 70.83,3,9, 87.50,100.00
7406,48,33,16,28, 33.33, 68.75,9,9, 57.14,100.00
7407,48,36,25,33, 52.08, 75.00,10,10, 75.76,100.00
7408,48,31,7,8, 14.58, 64.58,3,7, 87.50,100.00
7409,48,34,7,8, 14.58, 70.83,3,8, 87.50,100.00
7410,48,33,9,10, 18.75, 68.75,4,8, 90.00,100.00
7411,48,36,9,10, 18.75, 75.00,4,9, 90.00,100.00
7412,48,33,7,8, 14.58, 68.75,3,8, 87.50,100.00
7413,48,36,7,8, 14.58, 75.00,3,9, 87.50,100.00
7414,48,35,9,10, 18.75, 72.92,4,9, 90.00,100.00
7415,48,38,9,10, 18.75, 79.17,4,10, 90.00,100.00
7416,48,34,7,8, 14.58, 70.83,3,8, 87.50,100.00
7417,48,37,7,8, 14.58, 77.08,3,9, 87.50,100.00
7418,48,36,9,10, 18.75, 75.00,4,9, 90.00,100.00
7419,48,39,9,10, 18.75, 81.25,4,10, 90.00,100.00
7420,48,36,7,8, 14.58, 75.00,3,9, 87.50,100.00
7421,48,39,7,8, 14.58, 81.25,3,10, 87.50,100.00
7422,48,38,26,41, 54.17, 79.17,11,10, 63.41,100.00
7423,48,41,45,48, 93.75, 85.42,13,11, 93.75,100.00
7424,48,12,7,8, 14.58, 25.00,3,4, 87.50,100.00
7425,48,15,7,8, 14.58, 31.25,3,5, 87.50,100.00
7426,48,14,9,10, 18.75, 29.17,4,5, 90.00,100.00
7427,48,17,9,10, 18.75, 35.42,4,6, 90.00,100.00
7428,48,14,7,8, 14.58, 29.17,3,5, 87.50,100.00
7429,48,17,7,8, 14.58, 35.42,3,6, 87.50,100.00
7430,48,16,9,10, 18.75, 33.33,4,6, 90.00,100.00
7431,48,19,9,10, 18.75, 39.58,4,7, 90.00,100.00
7432,48,15,7,8, 14.58, 31.25,3,5, 87.50,100.00
7433,48,18,7,8, 14.58, 37.50,3,6, 87.50,100.00
7434,48,17,9,10, 18.75, 35.42,4,6, 90.00,100.00
7435,48,20,9,10, 18.75, 41.67,4,7, 90.00,100.00
7436,48,17,7,8, 14.58, 35.42,3,6, 87.50,100.00
7437,48,20,7,8, 14.58, 41.67,3,7, 87.50,100.00
7438,48,19,16,28, 33.33, 39.58,9,7, 57.14,100.00
7439,48,22,16,28, 33.33, 45.83,9,8, 57.14,100.00
7440,48,17,7,8, 14.58, 35.42,3,5, 87.50,100.00
7441,48,20,7,8, 14.58, 41.67,3,6, 87.50,100.00
7442,48,19,9,10, 18.75, 39.58,4,6, 90.00,100.00
7443,48,22,9,10, 18.75, 45.83,4,7, 90.00,100.00
7444,48,19,7,8, 14.58, 39.58,3,6, 87.50,100.00
7445,48,22,7,8, 14.58, 45.83,3,7, 87.50,100.00
7446,48,21,9,10, 18.75, 43.75,4,7, 90.00,100.00
7447,48,24,9,10, 18.75, 50.00,4,8, 90.00,100.00
7448,48,20,7,8, 14.58, 41.67,3,6, 87.50,100.00
7449,48,23,7,8, 14.58, 47.92,3,7, 87.50,100.00
7450,48,22,9,10, 18.75, 45.83,4,7, 90.00,100.00
7451,48,25,9,10, 18.75, 52.08,4,8, 90.00,100.00
7452,48,22,7,8, 14.58, 45.83,3,7, 87.50,100.00
7453,48,25,7,8, 14.58, 52.08,3,8, 87.50,100.00
7454,48,24,26,41, 54.17, 50.00,11,8, 63.41,100.00
7455,48,27,26,41, 54.17, 56.25,11,9, 63.41,100.00
7456,48,18,7,8, 14.58, 37.50,3,5, 87.50,100.00
7457,48,21,7,8, 14.58, 43.75,3,6, 87.50,100.00
7458,48,20,9,10, 18.75, 41.67,4,6, 90.00,100.00
7459,48,23,9,10, 18.75, 47.92,4,7, 90.00,100.00
7460,48,20,7,8, 14.58, 41.67,3,6, 87.50,100.00
7461,48,23,7,8, 14.58, 47.92,3,7, 87.50,100.00
7462,48,22,9,10, 18.75, 45.83,4,7, 90.00,100.00
7463,48,25,9,10, 18.75, 52.08,4,8, 90.00,100.00
7464,48,21,7,8, 14.58, 43.75,3,6, 87.50,100.00
7465,48,24,7,8, 14.58, 50.00,3,7, 87.50,100.00
7466,48,23,9,10, 18.75, 47.92,4,7, 90.00,100.00
7467,48,26,9,10, 18.75, 54.17,4,8, 90.00,100.00
7468,48,23,7,8, 14.58, 47.92,3,7, 87.50,100.00
