index,totalAssertions,validAssertions,passedAssertions,totalAssertionsforQLTY,measuredPROD,referencePROD, measuredUS, referenceUS, measuredQLTY, referenceQLTY
6213,72,21,12,32, 16.67, 29.17,5,5, 37.50,100.00
6214,72,20,12,32, 16.67, 27.78,5,5, 37.50,100.00
6215,72,26,9,32, 12.50, 36.11,5,6, 28.13,100.00
6216,72,13,12,25, 16.67, 18.06,4,4, 48.00,100.00
6217,72,19,9,25, 12.50, 26.39,4,5, 36.00,100.00
6218,72,18,9,25, 12.50, 25.00,4,5, 36.00,100.00
6219,72,24,6,25,  8.33, 33.33,4,6, 24.00,100.00
6220,72,20,15,32, 20.83, 27.78,5,5, 46.88,100.00
6221,72,26,12,32, 16.67, 36.11,5,6, 37.50,100.00
6222,72,25,13,37, 18.06, 34.72,6,6, 35.14,100.00
6223,72,31,10,37, 13.89, 43.06,6,7, 27.03,100.00
6224,72,15,13,25, 18.06, 20.83,4,4, 52.00,100.00
6225,72,21,10,25, 13.89, 29.17,4,5, 40.00,100.00
6226,72,20,10,25, 13.89, 27.78,4,5, 40.00,100.00
6227,72,26,7,25,  9.72, 36.11,4,6, 28.00,100.00
6228,72,22,19,45, 26.39, 30.56,6,5, 42.22,100.00
6229,72,28,16,45, 22.22, 38.89,6,6, 35.56,100.00
6230,72,27,16,45, 22.22, 37.50,6,6, 35.56,100.00
6231,72,33,13,45, 18.06, 45.83,6,7, 28.89,100.00
6232,72,20,13,25, 18.06, 27.78,4,5, 52.00,100.00
6233,72,26,10,25, 13.89, 36.11,4,6, 40.00,100.00
6234,72,25,10,25, 13.89, 34.72,4,6, 40.00,100.00
6235,72,31,7,25,  9.72, 43.06,4,7, 28.00,100.00
6236,72,27,19,45, 26.39, 37.50,6,6, 42.22,100.00
6237,72,33,16,45, 22.22, 45.83,6,7, 35.56,100.00
6238,72,32,21,50, 29.17, 44.44,7,7, 42.00,100.00
6239,72,38,18,50, 25.00, 52.78,7,8, 36.00,100.00
6240,72,15,12,25, 16.67, 20.83,4,4, 48.00,100.00
6241,72,21,9,25, 12.50, 29.17,4,5, 36.00,100.00
6242,72,20,9,25, 12.50, 27.78,4,5, 36.00,100.00
6243,72,26,6,25,  8.33, 36.11,4,6, 24.00,100.00
6244,72,22,17,39, 23.61, 30.56,6,5, 43.59,100.00
6245,72,28,14,39, 19.44, 38.89,6,6, 35.90,100.00
6246,72,27,14,39, 19.44, 37.50,6,6, 35.90,100.00
6247,72,33,11,39, 15.28, 45.83,6,7, 28.21,100.00
6248,72,20,12,25, 16.67, 27.78,4,5, 48.00,100.00
6249,72,26,9,25, 12.50, 36.11,4,6, 36.00,100.00
6250,72,25,9,25, 12.50, 34.72,4,6, 36.00,100.00
6251,72,31,6,25,  8.33, 43.06,4,7, 24.00,100.00
6252,72,27,17,39, 23.61, 37.50,6,6, 43.59,100.00
6253,72,33,14,39, 19.44, 45.83,6,7, 35.90,100.00
6254,72,32,15,44, 20.83, 44.44,7,7, 34.09,100.00
6255,72,38,14,48, 19.44, 52.78,8,8, 29.17,100.00
6256,72,22,13,25, 18.06, 30.56,4,5, 52.00,100.00
6257,72,28,10,25, 13.89, 38.89,4,6, 40.00,100.00
6258,72,27,10,25, 13.89, 37.50,4,6, 40.00,100.00
6259,72,33,7,25,  9.72, 45.83,4,7, 28.00,100.00
6260,72,29,21,52, 29.17, 40.28,7,6, 40.38,100.00
6261,72,35,18,52, 25.00, 48.61,7,7, 34.62,100.00
6262,72,34,18,52, 25.00, 47.22,7,7, 34.62,100.00
6263,72,40,15,52, 20.83, 55.56,7,8, 28.85,100.00
6264,72,27,13,25, 18.06, 37.50,4,6, 52.00,100.00
6265,72,33,10,25, 13.89, 45.83,4,7, 40.00,100.00
6266,72,32,10,25, 13.89, 44.44,4,7, 40.00,100.00
6267,72,38,7,25,  9.72, 52.78,4,8, 28.00,100.00
6268,72,34,21,52, 29.17, 47.22,7,7, 40.38,100.00
6269,72,40,18,52, 25.00, 55.56,7,8, 34.62,100.00
6270,72,39,23,57, 31.94, 54.17,8,8, 40.35,100.00
6271,72,45,24,65, 33.33, 62.50,10,9, 36.92,100.00
6272,72,7,12,25, 16.67,  9.72,4,3, 48.00,100.00
6273,72,13,9,25, 12.50, 18.06,4,4, 36.00,100.00
6274,72,12,9,25, 12.50, 16.67,4,4, 36.00,100.00
6275,72,18,6,25,  8.33, 25.00,4,5, 24.00,100.00
6276,72,14,15,32, 20.83, 19.44,5,4, 46.88,100.00
6277,72,20,12,32, 16.67, 27.78,5,5, 37.50,100.00
6278,72,19,12,32, 16.67, 26.39,5,5, 37.50,100.00
6279,72,25,9,32, 12.50, 34.72,5,6, 28.13,100.00
6280,72,12,12,25, 16.67, 16.67,4,4, 48.00,100.00
6281,72,18,9,25, 12.50, 25.00,4,5, 36.00,100.00
6282,72,17,9,25, 12.50, 23.61,4,5, 36.00,100.00
6283,72,23,6,25,  8.33, 31.94,4,6, 24.00,100.00
6284,72,19,15,32, 20.83, 26.39,5,5, 46.88,100.00
6285,72,25,12,32, 16.67, 34.72,5,6, 37.50,100.00
6286,72,24,13,37, 18.06, 33.33,6,6, 35.14,100.00
6287,72,30,10,37, 13.89, 41.67,6,7, 27.03,100.00
6288,72,14,13,25, 18.06, 19.44,4,4, 52.00,100.00
6289,72,20,10,25, 13.89, 27.78,4,5, 40.00,100.00
6290,72,19,10,25, 13.89, 26.39,4,5, 40.00,100.00
6291,72,25,7,25,  9.72, 34.72,4,6, 28.00,100.00
6292,72,21,19,45, 26.39, 29.17,6,5, 42.22,100.00
6293,72,27,16,45, 22.22, 37.50,6,6, 35.56,100.00
6294,72,26,16,45, 22.22, 36.11,6,6, 35.56,100.00
6295,72,32,13,45, 18.06, 44.44,6,7, 28.89,100.00
6296,72,19,13,25, 18.06, 26.39,4,5, 52.00,100.00
6297,72,25,10,25, 13.89, 34.72,4,6, 40.00,100.00
6298,72,24,10,25, 13.89, 33.33,4,6, 40.00,100.00
6299,72,30,7,25,  9.72, 41.67,4,7, 28.00,100.00
6300,72,26,19,45, 26.39, 36.11,6,6, 42.22,100.00
6301,72,32,16,45, 22.22, 44.44,6,7, 35.56,100.00
6302,72,31,21,50, 29.17, 43.06,7,7, 42.00,100.00
6303,72,37,20,56, 27.78, 51.39,9,8, 35.71,100.00
6304,72,14,12,25, 16.67, 19.44,4,4, 48.00,100.00
6305,72,20,9,25, 12.50, 27.78,4,5, 36.00,100.00
6306,72,19,9,25, 12.50, 26.39,4,5, 36.00,100.00
6307,72,25,6,25,  8.33, 34.72,4,6, 24.00,100.00
6308,72,21,17,39, 23.61, 29.17,6,5, 43.59,100.00
6309,72,27,14,39, 19.44, 37.50,6,6, 35.90,100.00
6310,72,26,14,39, 19.44, 36.11,6,6, 35.90,100.00
6311,72,32,11,39, 15.28, 44.44,6,7, 28.21,100.00
6312,72,19,12,25, 16.67, 26.39,4,5, 48.00,100.00
6313,72,25,9,25, 12.50, 34.72,4,6, 36.00,100.00
6314,72,24,9,25, 12.50, 33.33,4,6, 36.00,100.00
6315,72,30,6,25,  8.33, 41.67,4,7, 24.00,100.00
6316,72,26,17,39, 23.61, 36.11,6,6, 43.59,100.00
6317,72,32,14,39, 19.44, 44.44,6,7, 35.90,100.00
6318,72,31,15,44, 20.83, 43.06,7,7, 34.09,100.00
6319,72,37,14,48, 19.44, 51.39,8,8, 29.17,100.00
6320,72,21,13,25, 18.06, 29.17,4,5, 52.00,100.00
6321,72,27,10,25, 13.89, 37.50,4,6, 40.00,100.00
6322,72,26,10,25, 13.89, 36.11,4,6, 40.00,100.00
6323,72,32,7,25,  9.72, 44.44,4,7, 28.00,100.00
6324,72,28,21,52, 29.17, 38.89,7,6, 40.38,100.00
6325,72,34,18,52, 25.00, 47.22,7,7, 34.62,100.00
6326,72,33,18,52, 25.00, 45.83,7,7, 34.62,100.00
6327,72,39,15,52, 20.83, 54.17,7,8, 28.85,100.00
6328,72,26,13,25, 18.06, 36.11,4,6, 52.00,100.00
6329,72,32,10,25, 13.89, 44.44,4,7, 40.00,100.00
6330,72,31,10,25, 13.89, 43.06,4,7, 40.00,100.00
6331,72,37,7,25,  9.72, 51.39,4,8, 28.00,100.00
6332,72,33,21,52, 29.17, 45.83,7,7, 40.38,100.00
6333,72,39,18,52, 25.00, 54.17,7,8, 34.62,100.00
6334,72,38,23,57, 31.94, 52.78,8,8, 40.35,100.00
6335,72,44,26,71, 36.11, 61.11,12,9, 36.62,100.00
6336,72,11,12,25, 16.67, 15.28,4,4, 48.00,100.00
6337,72,17,9,25, 12.50, 23.61,4,5, 36.00,100.00
6338,72,16,9,25, 12.50, 22.22,4,5, 36.00,100.00
6339,72,22,6,25,  8.33, 30.56,4,6, 24.00,100.00
6340,72,18,15,32, 20.83, 25.00,5,5, 46.88,100.00
6341,72,24,12,32, 16.67, 33.33,5,6, 37.50,100.00
6342,72,23,12,32, 16.67, 31.94,5,6, 37.50,100.00
6343,72,29,9,32, 12.50, 40.28,5,7, 28.13,100.00
6344,72,16,12,25, 16.67, 22.22,4,5, 48.00,100.00
6345,72,22,9,25, 12.50, 30.56,4,6, 36.00,100.00
6346,72,21,9,25, 12.50, 29.17,4,6, 36.00,100.00
6347,72,27,6,25,  8.33, 37.50,4,7, 24.00,100.00
6348,72,23,15,32, 20.83, 31.94,5,6, 46.88,100.00
6349,72,29,12,32, 16.67, 40.28,5,7, 37.50,100.00
6350,72,28,13,37, 18.06, 38.89,6,7, 35.14,100.00
6351,72,34,10,37, 13.89, 47.22,6,8, 27.03,100.00
6352,72,18,13,25, 18.06, 25.00,4,5, 52.00,100.00
6353,72,24,10,25, 13.89, 33.33,4,6, 40.00,100.00
6354,72,23,10,25, 13.89, 31.94,4,6, 40.00,100.00
6355,72,29,7,25,  9.72, 40.28,4,7, 28.00,100.00
6356,72,25,19,45, 26.39, 34.72,6,6, 42.22,100.00
6357,72,31,16,45, 22.22, 43.06,6,7, 35.56,100.00
6358,72,30,16,45, 22.22, 41.67,6,7, 35.56,100.00
6359,72,36,13,45, 18.06, 50.00,6,8, 28.89,100.00
6360,72,23,13,25, 18.06, 31.94,4,6, 52.00,100.00
6361,72,29,10,25, 13.89, 40.28,4,7, 40.00,100.00
6362,72,28,10,25, 13.89, 38.89,4,7, 40.00,100.00
6363,72,34,7,25,  9.72, 47.22,4,8, 28.00,100.00
6364,72,30,19,45, 26.39, 41.67,6,7, 42.22,100.00
6365,72,36,16,45, 22.22, 50.00,6,8, 35.56,100.00
6366,72,35,21,50, 29.17, 48.61,7,8, 42.00,100.00
6367,72,41,20,56, 27.78, 56.94,9,9, 35.71,100.00
6368,72,18,12,25, 16.67, 25.00,4,5, 48.00,100.00
6369,72,24,9,25, 12.50, 33.33,4,6, 36.00,100.00
6370,72,23,9,25, 12.50, 31.94,4,6, 36.00,100.00
6371,72,29,6,25,  8.33, 40.28,4,7, 24.00,100.00
6372,72,25,17,39, 23.61, 34.72,6,6, 43.59,100.00
6373,72,31,14,39, 19.44, 43.06,6,7, 35.90,100.00
6374,72,30,14,39, 19.44, 41.67,6,7, 35.90,100.00
6375,72,36,11,39, 15.28, 50.00,6,8, 28.21,100.00
6376,72,23,12,25, 16.67, 31.94,4,6, 48.00,100.00
6377,72,29,9,25, 12.50, 40.28,4,7, 36.00,100.00
6378,72,28,9,25, 12.50, 38.89,4,7, 36.00,100.00
6379,72,34,6,25,  8.33, 47.22,4,8, 24.00,100.00
6380,72,30,17,39, 23.61, 41.67,6,7, 43.59,100.00
6381,72,36,14,39, 19.44, 50.00,6,8, 35.90,100.00
6382,72,35,15,44, 20.83, 48.61,7,8, 34.09,100.00
6383,72,41,14,48, 19.44, 56.94,8,9, 29.17,100.00
6384,72,25,13,25, 18.06, 34.72,4,6, 52.00,100.00
6385,72,31,10,25, 13.89, 43.06,4,7, 40.00,100.00
6386,72,30,10,25, 13.89, 41.67,4,7, 40.00,100.00
6387,72,36,7,25,  9.72, 50.00,4,8, 28.00,100.00
6388,72,32,21,52, 29.17, 44.44,7,7, 40.38,100.00
6389,72,38,18,52, 25.00, 52.78,7,8, 34.62,100.00
6390,72,37,18,52, 25.00, 51.39,7,8, 34.62,100.00
6391,72,43,15,52, 20.83, 59.72,7,9, 28.85,100.00
6392,72,30,13,25, 18.06, 41.67,4,7, 52.00,100.00
6393,72,36,10,25, 13.89, 50.00,4,8, 40.00,100.00
6394,72,35,10,25, 13.89, 48.61,4,8, 40.00,100.00
6395,72,41,7,25,  9.72, 56.94,4,9, 28.00,100.00
6396,72,37,21,52, 29.17, 51.39,7,8, 40.38,100.00
6397,72,43,18,52, 25.00, 59.72,7,9, 34.62,100.00
6398,72,42,23,57, 31.94, 58.33,8,9, 40.35,100.00
6399,72,48,26,71, 36.11, 66.67,12,10, 36.62,100.00
6400,72,8,12,25, 16.67, 11.11,4,3, 48.00,100.00
6401,72,14,9,25, 12.50, 19.44,4,4, 36.00,100.00
6402,72,13,9,25, 12.50, 18.06,4,4, 36.00,100.00
6403,72,19,6,25,  8.33, 26.39,4,5, 24.00,100.00
6404,72,15,15,32, 20.83, 20.83,5,4, 46.88,100.00
6405,72,21,12,32, 16.67, 29.17,5,5, 37.50,100.00
6406,72,20,12,32, 16.67, 27.78,5,5, 37.50,100.00
6407,72,26,9,32, 12.50, 36.11,5,6, 28.13,100.00
6408,72,13,12,25, 16.67, 18.06,4,4, 48.00,100.00
6409,72,19,9,25, 12.50, 26.39,4,5, 36.00,100.00
6410,72,18,9,25, 12.50, 25.00,4,5, 36.00,100.00
6411,72,24,6,25,  8.33, 33.33,4,6, 24.00,100.00
6412,72,20,15,32, 20.83, 27.78,5,5, 46.88,100.00
6413,72,26,12,32, 16.67, 36.11,5,6, 37.50,100.00
6414,72,25,13,37, 18.06, 34.72,6,6, 35.14,100.00
6415,72,31,10,37, 13.89, 43.06,6,7, 27.03,100.00
6416,72,15,13,25, 18.06, 20.83,4,4, 52.00,100.00
6417,72,21,10,25, 13.89, 29.17,4,5, 40.00,100.00
6418,72,20,10,25, 13.89, 27.78,4,5, 40.00,100.00
6419,72,26,7,25,  9.72, 36.11,4,6, 28.00,100.00
6420,72,22,19,45, 26.39, 30.56,6,5, 42.22,100.00
6421,72,28,16,45, 22.22, 38.89,6,6, 35.56,100.00
6422,72,27,16,45, 22.22, 37.50,6,6, 35.56,100.00
6423,72,33,13,45, 18.06, 45.83,6,7, 28.89,100.00
6424,72,20,13,25, 18.06, 27.78,4,5, 52.00,100.00
6425,72,26,10,25, 13.89, 36.11,4,6, 40.00,100.00
6426,72,25,10,25, 13.89, 34.72,4,6, 40.00,100.00
6427,72,31,7,25,  9.72, 43.06,4,7, 28.00,100.00
6428,72,27,19,45, 26.39, 37.50,6,6, 42.22,100.00
6429,72,33,16,45, 22.22, 45.83,6,7, 35.56,100.00
6430,72,32,21,50, 29.17, 44.44,7,7, 42.00,100.00
6431,72,38,18,50, 25.00, 52.78,7,8, 36.00,100.00
6432,72,15,12,25, 16.67, 20.83,4,4, 48.00,100.00
6433,72,21,9,25, 12.50, 29.17,4,5, 36.00,100.00
6434,72,20,9,25, 12.50, 27.78,4,5, 36.00,100.00
6435,72,26,6,25,  8.33, 36.11,4,6, 24.00,100.00
6436,72,22,17,39, 23.61, 30.56,6,5, 43.59,100.00
6437,72,28,14,39, 19.44, 38.89,6,6, 35.90,100.00
6438,72,27,14,39, 19.44, 37.50,6,6, 35.90,100.00
6439,72,33,11,39, 15.28, 45.83,6,7, 28.21,100.00
6440,72,20,12,25, 16.67, 27.78,4,5, 48.00,100.00
6441,72,26,9,25, 12.50, 36.11,4,6, 36.00,100.00
6442,72,25,9,25, 12.50, 34.72,4,6, 36.00,100.00
6443,72,31,6,25,  8.33, 43.06,4,7, 24.00,100.00
6444,72,27,17,39, 23.61, 37.50,6,6, 43.59,100.00
6445,72,33,14,39, 19.44, 45.83,6,7, 35.90,100.00
6446,72,32,15,44, 20.83, 44.44,7,7, 34.09,100.00
6447,72,38,14,48, 19.44, 52.78,8,8, 29.17,100.00
6448,72,22,13,25, 18.06, 30.56,4,5, 52.00,100.00
6449,72,28,10,25, 13.89, 38.89,4,6, 40.00,100.00
6450,72,27,10,25, 13.89, 37.50,4,6, 40.00,100.00
6451,72,33,7,25,  9.72, 45.83,4,7, 28.00,100.00
6452,72,29,21,52, 29.17, 40.28,7,6, 40.38,100.00
6453,72,35,18,52, 25.00, 48.61,7,7, 34.62,100.00
6454,72,34,18,52, 25.00, 47.22,7,7, 34.62,100.00
6455,72,40,15,52, 20.83, 55.56,7,8, 28.85,100.00
6456,72,27,13,25, 18.06, 37.50,4,6, 52.00,100.00
6457,72,33,10,25, 13.89, 45.83,4,7, 40.00,100.00
6458,72,32,10,25, 13.89, 44.44,4,7, 40.00,100.00
6459,72,38,7,25,  9.72, 52.78,4,8, 28.00,100.00
6460,72,34,21,52, 29.17, 47.22,7,7, 40.38,100.00
6461,72,40,18,52, 25.00, 55.56,7,8, 34.62,100.00
6462,72,39,23,57, 31.94, 54.17,8,8, 40.35,100.00
6463,72,45,24,65, 33.33, 62.50,10,9, 36.92,100.00
6464,72,12,12,25, 16.67, 16.67,4,4, 48.00,100.00
6465,72,18,9,25, 12.50, 25.00,4,5, 36.00,100.00
6466,72,17,9,25, 12.50, 23.61,4,5, 36.00,100.00
6467,72,23,6,25,  8.33, 31.94,4,6, 24.00,100.00
6468,72,19,15,32, 20.83, 26.39,5,5, 46.88,100.00
6469,72,25,12,32, 16.67, 34.72,5,6, 37.50,100.00
6470,72,24,12,32, 16.67, 33.33,5,6, 37.50,100.00
6471,72,30,9,32, 12.50, 41.67,5,7, 28.13,100.00
6472,72,17,12,25, 16.67, 23.61,4,5, 48.00,100.00
6473,72,23,9,25, 12.50, 31.94,4,6, 36.00,100.00
6474,72,22,9,25, 12.50, 30.56,4,6, 36.00,100.00
6475,72,28,6,25,  8.33, 38.89,4,7, 24.00,100.00
6476,72,24,15,32, 20.83, 33.33,5,6, 46.88,100.00
6477,72,30,12,32, 16.67, 41.67,5,7, 37.50,100.00
6478,72,29,13,37, 18.06, 40.28,6,7, 35.14,100.00
6479,72,35,10,37, 13.89, 48.61,6,8, 27.03,100.00
6480,72,19,13,25, 18.06, 26.39,4,5, 52.00,100.00
6481,72,25,10,25, 13.89, 34.72,4,6, 40.00,100.00
6482,72,24,10,25, 13.89, 33.33,4,6, 40.00,100.00
6483,72,30,7,25,  9.72, 41.67,4,7, 28.00,100.00
6484,72,26,19,45, 26.39, 36.11,6,6, 42.22,100.00
6485,72,32,16,45, 22.22, 44.44,6,7, 35.56,100.00
6486,72,31,16,45, 22.22, 43.06,6,7, 35.56,100.00
6487,72,37,13,45, 18.06, 51.39,6,8, 28.89,100.00
6488,72,24,13,25, 18.06, 33.33,4,6, 52.00,100.00
6489,72,30,10,25, 13.89, 41.67,4,7, 40.00,100.00
6490,72,29,10,25, 13.89, 40.28,4,7, 40.00,100.00
6491,72,35,7,25,  9.72, 48.61,4,8, 28.00,100.00
6492,72,31,19,45, 26.39, 43.06,6,7, 42.22,100.00
6493,72,37,16,45, 22.22, 51.39,6,8, 35.56,100.00
6494,72,36,21,50, 29.17, 50.00,7,8, 42.00,100.00
6495,72,42,18,50, 25.00, 58.33,7,9, 36.00,100.00
6496,72,19,12,25, 16.67, 26.39,4,5, 48.00,100.00
6497,72,25,9,25, 12.50, 34.72,4,6, 36.00,100.00
6498,72,24,9,25, 12.50, 33.33,4,6, 36.00,100.00
6499,72,30,6,25,  8.33, 41.67,4,7, 24.00,100.00
6500,72,26,17,39, 23.61, 36.11,6,6, 43.59,100.00
6501,72,32,14,39, 19.44, 44.44,6,7, 35.90,100.00
6502,72,31,14,39, 19.44, 43.06,6,7, 35.90,100.00
6503,72,37,11,39, 15.28, 51.39,6,8, 28.21,100.00
6504,72,24,12,25, 16.67, 33.33,4,6, 48.00,100.00
6505,72,30,9,25, 12.50, 41.67,4,7, 36.00,100.00
6506,72,29,9,25, 12.50, 40.28,4,7, 36.00,100.00
6507,72,35,6,25,  8.33, 48.61,4,8, 24.00,100.00
6508,72,31,17,39, 23.61, 43.06,6,7, 43.59,100.00
6509,72,37,14,39, 19.44, 51.39,6,8, 35.90,100.00
6510,72,36,15,44, 20.83, 50.00,7,8, 34.09,100.00
6511,72,42,14,48, 19.44, 58.33,8,9, 29.17,100.00
6512,72,26,13,25, 18.06, 36.11,4,6, 52.00,100.00
6513,72,32,10,25, 13.89, 44.44,4,7, 40.00,100.00
6514,72,31,10,25, 13.89, 43.06,4,7, 40.00,100.00
6515,72,37,7,25,  9.72, 51.39,4,8, 28.00,100.00
6516,72,33,21,52, 29.17, 45.83,7,7, 40.38,100.00
6517,72,39,18,52, 25.00, 54.17,7,8, 34.62,100.00
6518,72,38,18,52, 25.00, 52.78,7,8, 34.62,100.00
6519,72,44,15,52, 20.83, 61.11,7,9, 28.85,100.00
6520,72,31,13,25, 18.06, 43.06,4,7, 52.00,100.00
6521,72,37,10,25, 13.89, 51.39,4,8, 40.00,100.00
6522,72,36,10,25, 13.89, 50.00,4,8, 40.00,100.00
6523,72,42,7,25,  9.72, 58.33,4,9, 28.00,100.00
6524,72,38,21,52, 29.17, 52.78,7,8, 40.38,100.00
6525,72,44,18,52, 25.00, 61.11,7,9, 34.62,100.00
6526,72,43,23,57, 31.94, 59.72,8,9, 40.35,100.00
6527,72,49,24,65, 33.33, 68.06,10,10, 36.92,100.00
6528,72,11,12,25, 16.67, 15.28,4,4, 48.00,100.00
6529,72,17,9,25, 12.50, 23.61,4,5, 36.00,100.00
6530,72,16,9,25, 12.50, 22.22,4,5, 36.00,100.00
6531,72,22,6,25,  8.33, 30.56,4,6, 24.00,100.00
6532,72,18,15,32, 20.83, 25.00,5,5, 46.88,100.00
6533,72,24,12,32, 16.67, 33.33,5,6, 37.50,100.00
6534,72,23,12,32, 16.67, 31.94,5,6, 37.50,100.00
6535,72,29,9,32, 12.50, 40.28,5,7, 28.13,100.00
6536,72,16,12,25, 16.67, 22.22,4,5, 48.00,100.00
6537,72,22,9,25, 12.50, 30.56,4,6, 36.00,100.00
6538,72,21,9,25, 12.50, 29.17,4,6, 36.00,100.00
6539,72,27,6,25,  8.33, 37.50,4,7, 24.00,100.00
6540,72,23,15,32, 20.83, 31.94,5,6, 46.88,100.00
6541,72,29,12,32, 16.67, 40.28,5,7, 37.50,100.00
6542,72,28,13,37, 18.06, 38.89,6,7, 35.14,100.00
6543,72,34,10,37, 13.89, 47.22,6,8, 27.03,100.00
6544,72,18,13,25, 18.06, 25.00,4,5, 52.00,100.00
6545,72,24,10,25, 13.89, 33.33,4,6, 40.00,100.00
6546,72,23,10,25, 13.89, 31.94,4,6, 40.00,100.00
6547,72,29,7,25,  9.72, 40.28,4,7, 28.00,100.00
6548,72,25,19,45, 26.39, 34.72,6,6, 42.22,100.00
6549,72,31,16,45, 22.22, 43.06,6,7, 35.56,100.00
6550,72,30,16,45, 22.22, 41.67,6,7, 35.56,100.00
6551,72,36,13,45, 18.06, 50.00,6,8, 28.89,100.00
6552,72,23,13,25, 18.06, 31.94,4,6, 52.00,100.00
6553,72,29,10,25, 13.89, 40.28,4,7, 40.00,100.00
6554,72,28,10,25, 13.89, 38.89,4,7, 40.00,100.00
6555,72,34,7,25,  9.72, 47.22,4,8, 28.00,100.00
6556,72,30,19,45, 26.39, 41.67,6,7, 42.22,100.00
6557,72,36,16,45, 22.22, 50.00,6,8, 35.56,100.00
6558,72,35,21,50, 29.17, 48.61,7,8, 42.00,100.00
6559,72,41,20,56, 27.78, 56.94,9,9, 35.71,100.00
6560,72,18,12,25, 16.67, 25.00,4,5, 48.00,100.00
6561,72,24,9,25, 12.50, 33.33,4,6, 36.00,100.00
6562,72,23,9,25, 12.50, 31.94,4,6, 36.00,100.00
6563,72,29,6,25,  8.33, 40.28,4,7, 24.00,100.00
6564,72,25,17,39, 23.61, 34.72,6,6, 43.59,100.00
6565,72,31,14,39, 19.44, 43.06,6,7, 35.90,100.00
6566,72,30,14,39, 19.44, 41.67,6,7, 35.90,100.00
6567,72,36,11,39, 15.28, 50.00,6,8, 28.21,100.00
6568,72,23,12,25, 16.67, 31.94,4,6, 48.00,100.00
6569,72,29,9,25, 12.50, 40.28,4,7, 36.00,100.00
6570,72,28,9,25, 12.50, 38.89,4,7, 36.00,100.00
6571,72,34,6,25,  8.33, 47.22,4,8, 24.00,100.00
6572,72,30,17,39, 23.61, 41.67,6,7, 43.59,100.00
6573,72,36,14,39, 19.44, 50.00,6,8, 35.90,100.00
6574,72,35,15,44, 20.83, 48.61,7,8, 34.09,100.00
6575,72,41,14,48, 19.44, 56.94,8,9, 29.17,100.00
6576,72,25,13,25, 18.06, 34.72,4,6, 52.00,100.00
6577,72,31,10,25, 13.89, 43.06,4,7, 40.00,100.00
6578,72,30,10,25, 13.89, 41.67,4,7, 40.00,100.00
6579,72,36,7,25,  9.72, 50.00,4,8, 28.00,100.00
6580,72,32,21,52, 29.17, 44.44,7,7, 40.38,100.00
6581,72,38,18,52, 25.00, 52.78,7,8, 34.62,100.00
6582,72,37,18,52, 25.00, 51.39,7,8, 34.62,100.00
6583,72,43,15,52, 20.83, 59.72,7,9, 28.85,100.00
6584,72,30,13,25, 18.06, 41.67,4,7, 52.00,100.00
6585,72,36,10,25, 13.89, 50.00,4,8, 40.00,100.00
6586,72,35,10,25, 13.89, 48.61,4,8, 40.00,100.00
6587,72,41,7,25,  9.72, 56.94,4,9, 28.00,100.00
6588,72,37,21,52, 29.17, 51.39,7,8, 40.38,100.00
6589,72,43,18,52, 25.00, 59.72,7,9, 34.62,100.00
6590,72,42,23,57, 31.94, 58.33,8,9, 40.35,100.00
6591,72,48,26,71, 36.11, 66.67,12,10, 36.62,100.00
6592,72,15,12,25, 16.67, 20.83,4,5, 48.00,100.00
6593,72,21,9,25, 12.50, 29.17,4,6, 36.00,100.00
6594,72,20,9,25, 12.50, 27.78,4,6, 36.00,100.00
6595,72,26,6,25,  8.33, 36.11,4,7, 24.00,100.00
6596,72,22,15,32, 20.83, 30.56,5,6, 46.88,100.00
6597,72,28,12,32, 16.67, 38.89,5,7, 37.50,100.00
6598,72,27,12,32, 16.67, 37.50,5,7, 37.50,100.00
6599,72,33,9,32, 12.50, 45.83,5,8, 28.13,100.00
6600,72,20,12,25, 16.67, 27.78,4,6, 48.00,100.00
6601,72,26,9,25, 12.50, 36.11,4,7, 36.00,100.00
6602,72,25,9,25, 12.50, 34.72,4,7, 36.00,100.00
6603,72,31,6,25,  8.33, 43.06,4,8, 24.00,100.00
6604,72,27,15,32, 20.83, 37.50,5,7, 46.88,100.00
6605,72,33,12,32, 16.67, 45.83,5,8, 37.50,100.00
6606,72,32,13,37, 18.06, 44.44,6,8, 35.14,100.00
6607,72,38,10,37, 13.89, 52.78,6,9, 27.03,100.00
6608,72,22,13,25, 18.06, 30.56,4,6, 52.00,100.00
6609,72,28,10,25, 13.89, 38.89,4,7, 40.00,100.00
6610,72,27,10,25, 13.89, 37.50,4,7, 40.00,100.00
6611,72,33,7,25,  9.72, 45.83,4,8, 28.00,100.00
6612,72,29,19,45, 26.39, 40.28,6,7, 42.22,100.00
6613,72,35,16,45, 22.22, 48.61,6,8, 35.56,100.00
6614,72,34,16,45, 22.22, 47.22,6,8, 35.56,100.00
6615,72,40,13,45, 18.06, 55.56,6,9, 28.89,100.00
6616,72,27,13,25, 18.06, 37.50,4,7, 52.00,100.00
6617,72,33,10,25, 13.89, 45.83,4,8, 40.00,100.00
6618,72,32,10,25, 13.89, 44.44,4,8, 40.00,100.00
6619,72,38,7,25,  9.72, 52.78,4,9, 28.00,100.00
6620,72,34,19,45, 26.39, 47.22,6,8, 42.22,100.00
6621,72,40,16,45, 22.22, 55.56,6,9, 35.56,100.00
